t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1787849692291,0.1367,0.0000,0.0000,0.0000,0.0000,default
1787849692357,0.2455,0.0000,0.0000,0.0000,0.0000,default
1787849692457,0.2310,0.0000,0.0000,0.0000,0.0000,default
1787849692558,0.4709,0.9330,0.4394,0.0000,0.4394,default
1787849692624,0.7290,0.9930,0.7239,0.0000,0.7239,default
1787849692724,1.4410,0.9790,1.4107,0.0312,1.4107,default
1787849692824,1.0549,0.8713,0.9192,0.0645,1.4107,default
1787849692890,2.0281,0.8317,1.6867,0.0938,1.6867,default
1787849692956,1.4302,0.9835,1.4066,0.1250,1.6867,sideEyeCat
1787849693024,1.1959,0.9643,1.1532,0.1562,1.6867,sideEyeCat
1787849693091,0.8201,0.9749,0.7996,0.1875,1.6867,sideEyeCat
1787849693191,0.6766,0.8583,0.5807,0.1935,1.6867,sideEyeCat
1787849693254,0.6890,0.9782,0.6739,0.1935,1.6867,sideEyeCat
1787849693324,0.6824,0.6567,0.4481,0.1935,1.6867,sideEyeCat
1787849693390,0.7014,0.9737,0.6830,0.1935,1.6867,sideEyeCat
1787849693457,0.7421,0.6709,0.4978,0.1935,1.6867,sideEyeCat
1787849693524,1.1273,0.8155,0.9193,0.2258,1.6867,sideEyeCat
1787849693590,1.3531,0.7714,1.0438,0.2581,1.6867,sideEyeCat
1787849693656,1.2274,0.8199,1.0063,0.2903,1.6867,sideEyeCat
1787849693724,1.4612,0.6973,1.0189,0.3226,1.6867,sideEyeCat
1787849693824,1.6044,0.6297,1.0103,0.3667,1.6867,sideEyeCat
1787849693890,1.4333,0.7243,1.0381,0.4000,1.6867,sideEyeCat
1787849693957,1.4219,0.7892,1.1221,0.4333,1.6867,sideEyeCat
1787849694024,0.7400,0.6779,0.5016,0.4333,1.6867,sideEyeCat
1787849694124,0.5458,0.5887,0.3213,0.4333,1.6867,default
1787849694191,0.3234,0.0000,0.0000,0.4333,1.6867,default
1787849694256,0.2574,0.5777,0.1487,0.4333,1.6867,default
1787849694323,0.2754,0.4359,0.1200,0.4333,1.6867,default
1787849694390,0.4194,0.8051,0.3377,0.4333,1.6867,default
1787849694457,0.5444,0.4119,0.2242,0.4333,1.6867,default
1787849694524,0.6486,0.6363,0.4127,0.4333,1.6867,default
1787849694590,0.6293,0.6659,0.4191,0.4333,1.6867,default
1787849694656,0.6999,0.5169,0.3618,0.4194,1.6867,sideEyeCat
1787849694720,0.7813,0.7992,0.6244,0.4194,1.6867,sideEyeCat
1787849694789,0.6148,0.6606,0.4061,0.4194,1.6867,sideEyeCat
1787849694890,0.7139,0.6983,0.4985,0.4194,1.6867,sideEyeCat
1787849694990,0.6984,0.7457,0.5208,0.3871,1.1532,sideEyeCat
1787849695055,0.4657,0.9979,0.4648,0.3548,1.1221,sideEyeCat
1787849695122,0.4869,0.8005,0.3898,0.3226,1.1221,sideEyeCat
1787849695189,0.4598,0.9979,0.4588,0.2903,1.1221,sideEyeCat
1787849695257,0.4175,0.8059,0.3365,0.2581,1.1221,sideEyeCat
1787849695324,0.3915,0.9903,0.3877,0.2258,1.1221,sideEyeCat
1787849695390,0.3280,0.7525,0.2468,0.2188,1.1221,sideEyeCat
1787849695456,0.3287,0.9928,0.3263,0.2258,1.1221,sideEyeCat
1787849695521,0.3851,0.3942,0.1518,0.2188,1.1221,sideEyeCat
1787849695589,0.4019,0.9519,0.3826,0.2188,1.1221,sideEyeCat
1787849695655,0.4326,0.6404,0.2771,0.2188,1.1221,default
1787849695721,0.3737,0.9618,0.3594,0.2188,1.1221,default
1787849695790,0.3214,0.6694,0.2152,0.1613,1.1221,default
1787849695856,0.1732,0.0000,0.0000,0.1562,1.1221,default
1787849695923,0.1421,0.0000,0.0000,0.1250,1.1221,default
1787849695990,0.2138,0.0000,0.0000,0.0938,0.6244,default
1787849696057,0.2831,0.0000,0.0000,0.0625,0.6244,default
1787849696123,0.3332,0.0000,0.0000,0.0312,0.6244,default
1787849696186,0.3298,0.0000,0.0000,0.0000,0.6244,default
1787849696253,0.2809,0.0000,0.0000,0.0000,0.6244,default
1787849696319,0.2512,0.0000,0.0000,0.0000,0.6244,default
1787849696390,0.2126,0.0000,0.0000,0.0000,0.6244,default
1787849696455,0.1428,0.0000,0.0000,0.0000,0.6244,default
1787849696523,0.0891,0.0000,0.0000,0.0000,0.6244,default
1787849696588,0.0539,0.0000,0.0000,0.0000,0.6244,default
1787849696655,0.0962,0.0000,0.0000,0.0000,0.6244,default
1787849696722,0.1497,0.0000,0.0000,0.0000,0.5208,default
1787849696789,0.1818,0.0000,0.0000,0.0000,0.5208,default
1787849696856,0.1911,0.0000,0.0000,0.0000,0.5208,default
1787849696923,0.2081,0.0000,0.0000,0.0000,0.5208,default
1787849696988,0.2311,0.0000,0.0000,0.0000,0.5208,default
1787849697055,0.2427,0.0000,0.0000,0.0000,0.4588,default
1787849697122,0.2494,0.4204,0.1049,0.0000,0.4588,default
1787849697189,0.2201,1.0000,0.2201,0.0000,0.3877,default
1787849697256,0.2328,0.6690,0.1557,0.0000,0.3877,default
1787849697321,0.2360,0.9793,0.2311,0.0000,0.3877,default
1787849697389,0.2860,0.9442,0.2701,0.0000,0.3826,default
1787849697455,0.3568,0.8321,0.2969,0.0000,0.3826,default
1787849697556,0.5838,0.8940,0.5219,0.0000,0.5219,default
1787849697621,0.6198,0.9946,0.6164,0.0000,0.6164,default
1787849697688,0.7941,0.8789,0.6979,0.0000,0.6979,default
1787849697789,1.5434,0.9798,1.5122,0.0303,1.5122,default
1787849697887,1.2945,0.7113,0.9207,0.0625,1.5122,default
1787849697989,1.0748,0.6873,0.7387,0.0938,1.5122,default
1787849698088,1.1752,0.8881,1.0437,0.1290,1.5122,sideEyeCat
1787849698189,1.1003,0.9584,1.0545,0.1613,1.5122,sideEyeCat
1787849698254,1.5335,0.9343,1.4327,0.1935,1.5122,sideEyeCat
1787849698355,0.9988,0.8749,0.8738,0.2333,1.5122,sideEyeCat
1787849698422,0.8004,0.7241,0.5796,0.2667,1.5122,sideEyeCat
1787849698488,0.5408,0.9872,0.5339,0.2667,1.5122,sideEyeCat
1787849698555,0.4396,0.0000,0.0000,0.2667,1.5122,sideEyeCat
1787849698621,0.4960,0.9893,0.4907,0.2667,1.5122,sideEyeCat
1787849698722,0.4958,0.3749,0.1859,0.2667,1.5122,sideEyeCat
1787849698822,0.3646,0.5506,0.2007,0.2759,1.5122,sideEyeCat
1787849698922,1.1007,0.7972,0.8775,0.3214,1.5122,sideEyeCat
1787849698988,1.2744,0.7412,0.9446,0.3448,1.5122,sideEyeCat
1787849699055,0.8764,0.9208,0.8070,0.3793,1.5122,sideEyeCat
1787849699122,0.4385,0.6692,0.2935,0.3793,1.5122,sideEyeCat
1787849699195,0.4097,0.9562,0.3918,0.3929,1.5122,sideEyeCat
1787849699287,0.3253,0.7196,0.2341,0.3929,1.5122,sideEyeCat
1787849699354,0.2198,1.0000,0.2198,0.3929,1.5122,sideEyeCat
1787849699421,0.2654,0.6810,0.1807,0.3929,1.5122,sideEyeCat
1787849699488,0.3730,0.9995,0.3728,0.3929,1.5122,sideEyeCat
1787849699554,0.4098,0.7299,0.2991,0.3929,1.5122,sideEyeCat
1787849699621,0.4151,0.9851,0.4089,0.3929,1.5122,sideEyeCat
1787849699688,0.3875,0.7881,0.3054,0.3929,1.5122,sideEyeCat
1787849699754,0.3741,0.9962,0.3727,0.3793,1.5122,sideEyeCat
1787849699821,0.3474,0.9902,0.3440,0.3793,1.4327,sideEyeCat
1787849699888,0.3306,0.9991,0.3303,0.3929,1.4327,sideEyeCat
1787849699955,0.2799,0.9973,0.2792,0.3793,1.4327,sideEyeCat
1787849700019,0.2281,0.9982,0.2277,0.3448,1.4327,sideEyeCat
1787849700087,0.1386,0.0000,0.0000,0.3333,1.4327,sideEyeCat
1787849700152,0.1477,0.0000,0.0000,0.3000,1.4327,sideEyeCat
1787849700220,0.1861,0.0000,0.0000,0.2667,1.4327,sideEyeCat
1787849700289,0.2223,0.9167,0.2038,0.2333,0.9446,sideEyeCat
1787849700354,0.2318,0.4334,0.1005,0.2258,0.9446,sideEyeCat
1787849700421,0.2485,0.9752,0.2423,0.1935,0.9446,sideEyeCat
1787849700487,0.2239,0.0000,0.0000,0.1613,0.9446,sideEyeCat
1787849700554,0.2048,0.0000,0.0000,0.1562,0.9446,sideEyeCat
1787849700620,0.2017,0.0000,0.0000,0.1250,0.9446,sideEyeCat
1787849700687,0.1703,0.0000,0.0000,0.0938,0.9446,sideEyeCat
1787849700753,0.1342,0.0000,0.0000,0.0938,0.9446,sideEyeCat
1787849700820,0.1107,0.0000,0.0000,0.0938,0.9446,sideEyeCat
1787849700922,0.1001,0.0000,0.0000,0.0938,0.9446,sideEyeCat
1787849700987,0.1286,0.0000,0.0000,0.0938,0.9446,sideEyeCat
1787849701053,0.1138,0.0000,0.0000,0.0938,0.8070,sideEyeCat
1787849701120,0.0931,0.0000,0.0000,0.0909,0.4089,sideEyeCat
1787849701187,0.1119,0.0000,0.0000,0.0606,0.4089,sideEyeCat
1787849701254,0.3042,0.0000,0.0000,0.0303,0.4089,sideEyeCat
1787849701320,0.2583,0.0000,0.0000,0.0000,0.4089,sideEyeCat
1787849701386,0.1219,0.0000,0.0000,0.0000,0.4089,sideEyeCat
1787849701454,0.2468,0.0000,0.0000,0.0000,0.4089,sideEyeCat
1787849701519,0.0714,0.0000,0.0000,0.0000,0.4089,sideEyeCat
1787849701587,0.3089,0.0000,0.0000,0.0000,0.4089,sideEyeCat
1787849701653,0.1878,0.0000,0.0000,0.0000,0.3727,sideEyeCat
1787849701720,0.0785,0.0000,0.0000,0.0000,0.3727,sideEyeCat
1787849701787,0.2985,0.0000,0.0000,0.0000,0.3440,sideEyeCat
1787849701853,0.2558,0.0000,0.0000,0.0000,0.3303,sideEyeCat
1787849701920,0.2574,0.0000,0.0000,0.0000,0.2792,sideEyeCat
1787849701987,0.2227,0.0000,0.0000,0.0000,0.2423,sideEyeCat
1787849702050,0.1747,0.0000,0.0000,0.0000,0.2423,sideEyeCat
1787849702120,0.1285,0.0000,0.0000,0.0000,0.2423,sideEyeCat
1787849702187,0.1244,0.0000,0.0000,0.0000,0.2423,sideEyeCat
1787849702253,0.1172,0.0000,0.0000,0.0000,0.2423,sideEyeCat
1787849702319,0.1179,0.0000,0.0000,0.0000,0.2423,sideEyeCat
1787849702386,0.1649,0.0000,0.0000,0.0000,0.2423,sideEyeCat
1787849702452,0.1343,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787849702520,0.1423,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787849702586,0.1474,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787849702653,0.1979,0.9863,0.1952,0.0000,0.1952,sideEyeCat
1787849702719,0.2410,0.7293,0.1758,0.0000,0.1952,sideEyeCat
1787849702785,0.2321,1.0000,0.2321,0.0000,0.2321,sideEyeCat
1787849702852,0.2563,0.3994,0.1024,0.0000,0.2321,sideEyeCat
1787849702919,0.2177,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849702985,0.1998,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703052,0.2152,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703118,0.1381,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703185,0.1058,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703253,0.0871,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703318,0.0903,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703385,0.1274,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703453,0.1297,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703517,0.1083,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703585,0.1078,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703650,0.0764,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703719,0.0614,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703786,0.0834,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703851,0.1095,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703919,0.1474,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849703985,0.1460,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849704053,0.1530,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849704119,0.1388,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849704185,0.0788,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849704251,0.0770,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849704317,0.1821,0.0000,0.0000,0.0000,0.2321,sideEyeCat
1787849704384,0.2434,1.0000,0.2434,0.0000,0.2434,sideEyeCat
1787849704451,0.2332,0.4790,0.1117,0.0000,0.2434,sideEyeCat
1787849704518,0.2364,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849704584,0.2190,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849704651,0.2079,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849704718,0.1805,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849704785,0.1386,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849704851,0.0982,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849704918,0.0559,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849704984,0.1140,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705051,0.1925,0.9996,0.1924,0.0000,0.2434,sideEyeCat
1787849705117,0.2367,0.6259,0.1481,0.0000,0.2434,sideEyeCat
1787849705183,0.2251,1.0000,0.2251,0.0000,0.2434,sideEyeCat
1787849705250,0.2202,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705316,0.2119,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705384,0.1784,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705451,0.1420,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705519,0.1151,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705584,0.1043,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705650,0.1331,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705719,0.1220,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705785,0.0832,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705850,0.0768,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705917,0.0969,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849705983,0.0743,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849706050,0.0709,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849706117,0.0641,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849706185,0.0591,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849706251,0.0712,0.0000,0.0000,0.0000,0.2434,sideEyeCat
1787849706317,0.0719,0.0000,0.0000,0.0000,0.2434,default
1787849706383,0.0595,0.0000,0.0000,0.0000,0.2434,default
1787849706449,0.0607,0.0000,0.0000,0.0000,0.2251,default
1787849706517,0.0600,0.0000,0.0000,0.0000,0.2251,default
1787849706583,0.0402,0.0000,0.0000,0.0000,0.2251,default
1787849706652,0.0391,0.0000,0.0000,0.0000,0.2251,default
1787849706717,0.0338,0.0000,0.0000,0.0000,0.2251,default
1787849706784,0.0412,0.0000,0.0000,0.0000,0.2251,default
1787849706851,0.0308,0.0000,0.0000,0.0000,0.2251,default
1787849706918,0.0313,0.0000,0.0000,0.0000,0.2251,default
1787849706984,0.0287,0.0000,0.0000,0.0000,0.2251,default
1787849707050,0.0389,0.0000,0.0000,0.0000,0.2251,default
1787849707118,0.0336,0.0000,0.0000,0.0000,0.2251,default
1787849707184,0.0343,0.0000,0.0000,0.0000,0.0000,default
1787849707251,0.0315,0.0000,0.0000,0.0000,0.0000,default
1787849707316,0.0296,0.0000,0.0000,0.0000,0.0000,default
1787849707383,0.0307,0.0000,0.0000,0.0000,0.0000,default
1787849707483,0.0466,0.0000,0.0000,0.0000,0.0000,default
1787849707549,0.0391,0.0000,0.0000,0.0000,0.0000,default
1787849707617,0.0459,0.0000,0.0000,0.0000,0.0000,default
1787849707681,0.0508,0.0000,0.0000,0.0000,0.0000,default
1787849707749,0.0759,0.0000,0.0000,0.0000,0.0000,default
1787849707817,0.0669,0.0000,0.0000,0.0000,0.0000,default
1787849707884,0.0595,0.0000,0.0000,0.0000,0.0000,default
1787849707950,0.0720,0.0000,0.0000,0.0000,0.0000,default
1787849708017,0.0802,0.0000,0.0000,0.0000,0.0000,default
1787849708081,0.0838,0.0000,0.0000,0.0000,0.0000,default
1787849708150,0.0991,0.0000,0.0000,0.0000,0.0000,default
1787849708216,0.0858,0.0000,0.0000,0.0000,0.0000,default
1787849708282,0.0786,0.0000,0.0000,0.0000,0.0000,default
1787849708350,0.0990,0.0000,0.0000,0.0000,0.0000,default
1787849708417,0.0787,0.0000,0.0000,0.0000,0.0000,default
1787849708483,0.0968,0.0000,0.0000,0.0000,0.0000,default
1787849708549,0.0668,0.0000,0.0000,0.0000,0.0000,default
1787849708616,0.0820,0.0000,0.0000,0.0000,0.0000,default
1787849708682,0.1123,0.0000,0.0000,0.0000,0.0000,default
1787849708749,0.0719,0.0000,0.0000,0.0000,0.0000,default
1787849708817,0.0996,0.0000,0.0000,0.0000,0.0000,default
1787849708882,0.1041,0.0000,0.0000,0.0000,0.0000,default
1787849708950,0.1039,0.0000,0.0000,0.0000,0.0000,default
1787849709014,0.1321,0.0000,0.0000,0.0000,0.0000,default
1787849709082,0.1275,0.0000,0.0000,0.0000,0.0000,default
1787849709148,0.1511,0.0000,0.0000,0.0000,0.0000,default
1787849709216,0.1240,0.0000,0.0000,0.0000,0.0000,default
1787849709281,0.1223,0.0000,0.0000,0.0000,0.0000,default
1787849709350,0.0922,0.0000,0.0000,0.0000,0.0000,default
1787849709414,0.0700,0.0000,0.0000,0.0000,0.0000,default
1787849709483,0.0666,0.0000,0.0000,0.0000,0.0000,default
1787849709549,0.0382,0.0000,0.0000,0.0000,0.0000,default
1787849709616,0.0403,0.0000,0.0000,0.0000,0.0000,default
1787849709683,0.0593,0.0000,0.0000,0.0000,0.0000,default
1787849709747,0.0713,0.0000,0.0000,0.0000,0.0000,default
1787849709816,0.0968,0.0000,0.0000,0.0000,0.0000,default
1787849709882,0.1268,0.0000,0.0000,0.0000,0.0000,default
1787849709949,0.1341,0.0000,0.0000,0.0000,0.0000,default
1787849710017,0.1323,0.0000,0.0000,0.0000,0.0000,default
1787849710082,0.1367,0.0000,0.0000,0.0000,0.0000,default
1787849710150,0.1567,0.0000,0.0000,0.0000,0.0000,default
1787849710216,0.1566,0.0000,0.0000,0.0000,0.0000,default
1787849710282,0.1629,0.0000,0.0000,0.0000,0.0000,default
1787849710350,0.1729,0.0000,0.0000,0.0000,0.0000,default
1787849710416,0.1637,0.0000,0.0000,0.0000,0.0000,default
1787849710483,0.1667,0.0000,0.0000,0.0000,0.0000,default
1787849710549,0.1298,0.0000,0.0000,0.0000,0.0000,default
1787849710616,0.1050,0.0000,0.0000,0.0000,0.0000,default
1787849710683,0.0836,0.0000,0.0000,0.0000,0.0000,default
1787849710748,0.1167,0.0000,0.0000,0.0000,0.0000,default
1787849710816,0.1254,0.0000,0.0000,0.0000,0.0000,default
1787849710881,0.1500,0.0000,0.0000,0.0000,0.0000,default
1787849710948,0.1835,0.0000,0.0000,0.0000,0.0000,default
1787849711014,0.2147,0.0000,0.0000,0.0000,0.0000,default
1787849711082,0.2319,0.0000,0.0000,0.0000,0.0000,default
1787849711148,0.2142,0.0000,0.0000,0.0000,0.0000,default
1787849711215,0.1867,0.0000,0.0000,0.0000,0.0000,default
1787849711282,0.1558,0.0000,0.0000,0.0000,0.0000,default
1787849711349,0.1217,0.0000,0.0000,0.0000,0.0000,default
1787849711416,0.0850,0.0000,0.0000,0.0000,0.0000,default
1787849711483,0.0606,0.0000,0.0000,0.0000,0.0000,default
1787849711548,0.0826,0.0000,0.0000,0.0000,0.0000,default
1787849711615,0.0865,0.0000,0.0000,0.0000,0.0000,default
1787849711681,0.0893,0.0000,0.0000,0.0000,0.0000,default
1787849711749,0.0931,0.0000,0.0000,0.0000,0.0000,default
1787849711815,0.0946,0.0000,0.0000,0.0000,0.0000,default
1787849711881,0.0913,0.0000,0.0000,0.0000,0.0000,default
1787849711949,0.0936,0.0000,0.0000,0.0000,0.0000,default
1787849712014,0.1000,0.0000,0.0000,0.0000,0.0000,default
1787849712082,0.0998,0.0000,0.0000,0.0000,0.0000,default
1787849712148,0.0799,0.0000,0.0000,0.0000,0.0000,default
1787849712215,0.0772,0.0000,0.0000,0.0000,0.0000,default
1787849712281,0.0664,0.0000,0.0000,0.0000,0.0000,default
1787849712348,0.1019,0.0000,0.0000,0.0000,0.0000,default
1787849712414,0.1155,0.0000,0.0000,0.0000,0.0000,default
1787849712481,0.1209,0.0000,0.0000,0.0000,0.0000,default
1787849712548,0.1117,0.0000,0.0000,0.0000,0.0000,default
1787849712615,0.0946,0.0000,0.0000,0.0000,0.0000,default
1787849712681,0.0844,0.0000,0.0000,0.0000,0.0000,default
1787849712748,0.0475,0.0000,0.0000,0.0000,0.0000,default
1787849712814,0.0508,0.0000,0.0000,0.0000,0.0000,default
1787849712882,0.0742,0.0000,0.0000,0.0000,0.0000,default
1787849712947,0.0936,0.0000,0.0000,0.0000,0.0000,default
1787849713015,0.1679,0.0000,0.0000,0.0000,0.0000,default
1787849713081,0.4254,0.6999,0.2977,0.0000,0.2977,default
1787849713148,0.6404,0.3346,0.2143,0.0000,0.2977,default
1787849713214,0.5844,0.6418,0.3751,0.0000,0.3751,default
1787849713282,0.4338,0.5370,0.2329,0.0000,0.3751,default
1787849713348,0.2688,0.5521,0.1484,0.0000,0.3751,default
1787849713414,0.3014,0.9955,0.3001,0.0000,0.3751,sideEyeCat
1787849713481,0.3577,0.9274,0.3317,0.0000,0.3751,sideEyeCat
1787849713548,0.3491,0.9990,0.3487,0.0000,0.3751,sideEyeCat
1787849713615,0.2800,1.0000,0.2800,0.0000,0.3751,sideEyeCat
1787849713681,0.2541,0.8716,0.2214,0.0000,0.3751,sideEyeCat
1787849713747,0.1748,0.0000,0.0000,0.0000,0.3751,sideEyeCat
1787849713814,0.1182,0.0000,0.0000,0.0000,0.3751,sideEyeCat
1787849713882,0.2753,0.7645,0.2105,0.0000,0.3751,sideEyeCat
1787849713948,0.5558,1.0000,0.5558,0.0000,0.5558,sideEyeCat
1787849714014,0.8667,0.8588,0.7443,0.0294,0.7443,sideEyeCat
1787849714081,1.1144,1.0000,1.1144,0.0606,1.1144,sideEyeCat
1787849714147,1.3648,0.8510,1.1614,0.0882,1.1614,sideEyeCat
1787849714214,1.6091,0.9894,1.5920,0.1176,1.5920,sideEyeCat
1787849714279,2.0641,0.8898,1.8366,0.1471,1.8366,sideEyeCat
1787849714348,2.4782,0.9994,2.4766,0.1765,2.4766,sideEyeCat
1787849714414,2.6575,0.9999,2.6572,0.2059,2.6572,sideEyeCat
1787849714481,2.4041,0.9459,2.2740,0.2353,2.6572,sideEyeCat
1787849714547,1.9182,0.9999,1.9180,0.2647,2.6572,sideEyeCat
1787849714614,1.0502,0.8539,0.8968,0.2941,2.6572,sideEyeCat
1787849714681,1.3320,0.3447,0.4591,0.3333,2.6572,sideEyeCat
1787849714747,1.9497,0.6210,1.2107,0.3529,2.6572,sideEyeCat
1787849714814,2.3241,0.6878,1.5985,0.3824,2.6572,sideEyeCat
1787849714915,2.5786,0.8506,2.1933,0.4242,2.6572,sideEyeCat
1787849715015,2.0830,0.9794,2.0401,0.4688,2.6572,sideEyeCat
1787849715115,1.7282,0.7425,1.2832,0.5000,2.6572,sideEyeCat
1787849715215,1.5502,0.9730,1.5084,0.5484,2.6572,sideEyeCat
1787849715314,1.6105,0.9999,1.6103,0.5806,2.6572,sideEyeCat
1787849715380,1.0199,0.8644,0.8817,0.6129,2.6572,sideEyeCat
1787849715447,0.9527,1.0000,0.9527,0.6452,2.6572,sideEyeCat
1787849715548,1.2044,0.8986,1.0822,0.7000,2.6572,sideEyeCat
1787849715614,0.7288,1.0000,0.7288,0.6774,2.6572,sideEyeCat
1787849715816,1.3239,0.9262,1.2262,0.7857,2.6572,spinCat
1787849715915,0.3667,1.0000,0.3667,0.7857,2.6572,spinCat
1787849715980,0.2051,1.0000,0.2051,0.7857,2.6572,spinCat
1787849716047,0.1488,0.0000,0.0000,0.7857,2.6572,spinCat
1787849716113,0.1077,0.0000,0.0000,0.7857,2.6572,spinCat
1787849716181,0.0738,0.0000,0.0000,0.7857,2.6572,spinCat
1787849716247,0.0423,0.0000,0.0000,0.7500,2.6572,spinCat
1787849716313,0.0502,0.0000,0.0000,0.7143,2.6572,spinCat
1787849716380,0.0669,0.0000,0.0000,0.6786,2.6572,spinCat
1787849716448,0.0673,0.0000,0.0000,0.6429,2.2740,spinCat
1787849716514,0.0567,0.0000,0.0000,0.6071,2.1933,spinCat
1787849716580,0.0498,0.0000,0.0000,0.5714,2.1933,spinCat
1787849716645,0.0609,0.0000,0.0000,0.5357,2.1933,spinCat
1787849716713,0.0565,0.0000,0.0000,0.5000,2.1933,spinCat
1787849716781,0.0689,0.0000,0.0000,0.4643,2.1933,spinCat
1787849716846,0.1324,0.0000,0.0000,0.4286,2.1933,spinCat
1787849716913,0.2027,0.0000,0.0000,0.3929,2.1933,spinCat
1787849716981,0.2376,0.0000,0.0000,0.3571,2.0401,sideEyeCat
1787849717047,0.3783,0.5786,0.2189,0.3214,1.6103,sideEyeCat
1787849717114,0.3440,0.7092,0.2440,0.3103,1.6103,sideEyeCat
1787849717181,0.3134,0.9061,0.2839,0.2759,1.6103,sideEyeCat
1787849717248,0.2862,0.9115,0.2609,0.2414,1.6103,sideEyeCat
1787849717314,0.2221,0.9787,0.2174,0.2333,1.2262,sideEyeCat
1787849717381,0.1991,0.9481,0.1887,0.2000,1.2262,sideEyeCat
1787849717447,0.2334,0.9948,0.2322,0.1667,1.2262,sideEyeCat
1787849717514,0.2402,1.0000,0.2402,0.1333,1.2262,sideEyeCat
1787849717581,0.2000,1.0000,0.2000,0.1000,1.2262,sideEyeCat
1787849717647,0.1226,0.0000,0.0000,0.0968,1.2262,sideEyeCat
1787849717714,0.0806,0.0000,0.0000,0.0645,1.2262,sideEyeCat
1787849717780,0.1368,0.0000,0.0000,0.0323,1.2262,sideEyeCat
1787849717847,0.2357,0.8806,0.2075,0.0323,0.3667,sideEyeCat
1787849717914,0.2835,0.0000,0.0000,0.0312,0.3667,sideEyeCat
1787849717979,0.3112,0.0000,0.0000,0.0303,0.2839,sideEyeCat
1787849718081,0.5576,0.8611,0.4802,0.0000,0.4802,sideEyeCat
1787849718181,0.4903,0.8024,0.3934,0.0000,0.4802,sideEyeCat
1787849718281,0.4810,0.9189,0.4420,0.0000,0.4802,sideEyeCat
